ID_register	ID_sp	Group	order	family	genus	binomial	body_mass	body_length	tail_length	forearm	age	sex	reproductive_stage	status	longitude	latitude	year	collector_name
9408	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	18	NA	NA	40.65	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9409	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	18	NA	NA	39.8	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9410	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	40.45	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9411	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	40.6	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9412	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	17	NA	NA	39.05	juvenile	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9413	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	19	NA	NA	41.3	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9414	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	41.2	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9415	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	41.1	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9416	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	12	NA	NA	40.9	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9417	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	39.65	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9418	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	18	NA	NA	41.35	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9419	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	39.5	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9420	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	38.65	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9421	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	39.05	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9422	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	39.7	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9423	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	40.1	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9424	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	38.65	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9425	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	40.25	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9426	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	40.75	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9427	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	39.8	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9428	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	13	NA	NA	38	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9429	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	40.95	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9430	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	39.15	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9431	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	38.55	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9432	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	40.25	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9433	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	39.4	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9434	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	40.3	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9435	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	12	NA	NA	37.7	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9436	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	40.75	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9437	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	39.95	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9438	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	39.9	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9439	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	38.8	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9440	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	13	NA	NA	38.4	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9441	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	10	NA	NA	39.3	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9442	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	11	NA	NA	39.65	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9443	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	40.8	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9444	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	10	NA	NA	38.5	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9445	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	40.1	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9446	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	41.5	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9447	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	13	NA	NA	39.05	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9448	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	18	NA	NA	39.4	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9449	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	41.05	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9450	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	20	NA	NA	39.2	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9451	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	11	NA	NA	41.15	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9452	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	39.05	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9453	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	40.9	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9454	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	39.4	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9455	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	39.3	adult	male	scroted	alive	-42.261961	-22.583797	1998	Marco Mello
9456	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	40.05	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9457	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	40.15	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9458	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	41.9	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9459	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	37.45	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9460	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	39.9	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9461	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	39.35	juvenile	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9462	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	41.1	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9463	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	40.3	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9464	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	38.5	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9465	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	17	NA	NA	41.7	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9466	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	39.25	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9467	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	39.35	juvenile	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9468	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	38.8	adult	male	scroted	alive	-42.261961	-22.583797	1998	Marco Mello
9469	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	17	NA	NA	40.7	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9470	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	17	NA	NA	40	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9471	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	19	NA	NA	41.5	adult	male	scroted	alive	-42.261961	-22.583797	1998	Marco Mello
9472	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	39.25	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9473	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	41.35	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9474	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	40.05	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9475	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	37.95	adult	male	scroted	alive	-42.261961	-22.583797	1998	Marco Mello
9476	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	18	NA	NA	41.95	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9477	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	40.55	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9478	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	17	NA	NA	41	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9479	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	18	NA	NA	40	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9480	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	39.15	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9481	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	17	NA	NA	39.75	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9482	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	39.5	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9483	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	38.5	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9484	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	41.05	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9485	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	41	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9486	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	12	NA	NA	40.9	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9487	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	39.3	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9488	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	17	NA	NA	42.7	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9489	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	17	NA	NA	41.7	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9490	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	39.1	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9491	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	38.55	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9492	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	17	NA	NA	40.25	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9493	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	38.7	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9494	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	39.4	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9495	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	39.65	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9496	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	39.5	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9497	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	39.85	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9498	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	13	NA	NA	39.75	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9499	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	39.6	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9500	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	18	NA	NA	38.9	adult	male	scroted	alive	-42.261961	-22.583797	1998	Marco Mello
9501	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	17	NA	NA	43.3	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9502	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	41.3	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9503	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	39.9	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9504	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	38.65	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9505	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	39.2	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9506	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	38.95	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9507	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	17	NA	NA	40.5	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9508	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	38.05	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9509	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	40.35	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9510	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	17	NA	NA	38.95	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9511	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	19	NA	NA	40	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9512	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	40.4	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9513	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	17	NA	NA	40.55	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9514	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	39.1	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9515	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	41.75	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9516	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	41.2	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9517	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	13	NA	NA	38.3	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9518	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	38.55	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9519	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	41.2	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9520	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	40.65	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9521	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	38.1	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9522	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	38.15	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9523	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	40.05	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9524	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	18	NA	NA	41.2	adult	male	scroted	alive	-42.261961	-22.583797	1998	Marco Mello
9525	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	40.25	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9526	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	38	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9527	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	38.3	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9528	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	38.3	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9529	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	40.5	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9530	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	13	NA	NA	36.35	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9531	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	19	NA	NA	39.45	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9532	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	18	NA	NA	40.75	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9533	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	18	NA	NA	41.6	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9534	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	40.3	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9535	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	38.05	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9536	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	18	NA	NA	39.95	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9537	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	37	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9538	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	17	NA	NA	41.45	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9539	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	40.35	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9540	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	17	NA	NA	40.1	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9541	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	37.7	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9542	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	40	adult	male	scroted	alive	-42.261961	-22.583797	1998	Marco Mello
9543	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	38.2	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9544	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	38.05	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9545	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	17	NA	NA	41.1	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9546	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	39.9	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9547	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	19	NA	NA	42.3	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9548	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	39.7	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9549	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	19	NA	NA	39.8	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9550	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	39.6	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9551	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	17	NA	NA	41.3	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9552	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	40.1	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9553	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	41.35	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9554	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	17	NA	NA	40.75	adult	male	scroted	alive	-42.261961	-22.583797	1998	Marco Mello
9555	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	38.3	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9556	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	41.2	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9557	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	39.15	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9558	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	17	NA	NA	40.45	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9559	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	38.6	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9560	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	17	NA	NA	39.7	adult	male	scroted	alive	-42.261961	-22.583797	1998	Marco Mello
9561	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	19	NA	NA	41.8	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9562	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	39	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9563	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	39.2	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9564	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	17	NA	NA	39.45	adult	male	scroted	alive	-42.261961	-22.583797	1998	Marco Mello
9565	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	40.6	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9566	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	39	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9567	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	40	adult	male	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9568	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	39.7	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9569	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	40.2	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9570	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	39.25	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
