ID_register	ID_sp	Group	order	family	genus	binomial	body_mass	body_length	tail_length	forearm	age	sex	reproductive_stage	status	longitude	latitude	year	collector_name
9148	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	18	NA	NA	42.1	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9149	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	17	NA	NA	39.8	juvenile	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9150	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	19	NA	NA	38	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9151	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	17	NA	NA	40.1	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9152	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	21	NA	NA	41.45	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9154	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	21	NA	NA	40.75	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9155	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	12	NA	NA	39.05	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9156	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	20	NA	NA	41.7	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9157	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	20	NA	NA	41.7	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9158	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	19	NA	NA	40.8	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9159	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	19	NA	NA	39.05	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9160	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	18	NA	NA	40.2	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9161	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	13	NA	NA	38.45	juvenile	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9162	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	40.1	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9163	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	17	NA	NA	39.4	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9165	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	15	NA	NA	40.25	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9166	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	14	NA	NA	40.3	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9167	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	18	NA	NA	40.5	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9168	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	39.5	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9171	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	17	NA	NA	42.4	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9172	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	18	NA	NA	40.85	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9173	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	17	NA	NA	40.4	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
9174	26	Bats	Chiroptera	Phyllostomidae	Carollia	Carollia perspicillata	16	NA	NA	41.5	adult	female	NA	alive	-42.261961	-22.583797	1998	Marco Mello
